Date,Price
2017-06-21,124.73
2017-06-22,124.45
2017-06-23,124.37
2017-06-26,124.71
2017-06-27,123.95
2017-06-28,123.98
2017-06-29,122.99
2017-06-30,122.7
2017-07-03,123.84
2017-07-05,123.49
2017-07-06,123.62
2017-07-07,122.34
2017-07-11,121.31
2017-07-12,123.24
2017-07-14,123.97
2017-07-17,124.03
2017-07-18,122.47
2017-07-19,123.76
2017-07-21,122.14
2017-07-24,121.57
2017-07-26,123.12
2017-07-28,121.1
2017-08-01,122.64
2017-08-02,121.75
2017-08-03,122.02
2017-08-04,122.86
2017-08-07,122.72
2017-08-08,122.77
2017-08-09,122.77
2017-08-10,122.77
2017-08-11,119.14
2017-08-14,120.14
2017-08-15,120.12
2017-08-16,121.1
2017-08-17,120.43
2017-08-18,120.43
2017-08-21,118.62
2017-08-22,119.6
2017-08-23,118.73
2017-08-24,118.73
2017-08-25,119.27
2017-08-28,118.25
2017-08-29,118.25
2017-08-30,118.63
2017-08-31,118.63
2017-09-01,120.67
2017-09-04,120.67
2017-09-05,119.63
2017-09-06,119.54
2017-09-07,119.63
2017-09-08,120.26
2017-09-11,121.16
2017-09-12,121.99
2017-09-13,121.72
2017-09-14,122.16
2017-09-15,121.76
2017-09-18,121.89
2017-09-19,122.02
2017-09-20,122.07
2017-09-21,122.48
2017-09-22,122.65
2017-09-25,123.28
2017-09-26,123.32
2017-09-27,123.95
2017-09-28,123.95
2017-09-29,124.25
2017-10-02,124.89
2017-10-03,124.89
2017-10-04,125.16
2017-10-05,125.05
2017-10-06,125.05
2017-10-09,124.74
2017-10-10,124.74
2017-10-11,124.78
2017-10-12,124.94
2017-10-13,126.03
2017-10-16,125.98
2017-10-17,125.44
2017-10-18,125.71
2017-10-19,124.83
2017-10-20,125.5
2017-10-23,125.79
2017-10-24,125.01
2017-10-25,124.5
2017-10-26,125.68
2017-10-27,125.68
2017-10-30,126.71
2017-10-31,126.71
2017-11-01,127.27
2017-11-02,126.11
2017-11-03,126.91
2017-11-06,127.54
2017-11-07,127.14
2017-11-08,126.76
