Price,Close
Ticker,XESP.DE
Date,
2026-02-04,57.54999923706055
2026-02-05,56.209999084472656
2026-02-06,56.959999084472656
2026-02-09,57.790000915527344
2026-02-10,57.65999984741211
2026-02-11,57.400001525878906
2026-02-12,56.959999084472656
2026-02-13,56.0
2026-02-16,56.709999084472656
2026-02-17,57.029998779296875
2026-02-18,57.869998931884766
2026-02-19,57.18000030517578
2026-02-20,57.779998779296875
2026-02-23,58.130001068115234
2026-02-24,57.84000015258789
2026-02-25,58.79999923706055
2026-02-26,58.79999923706055
2026-02-27,58.310001373291016
2026-03-02,56.630001068115234
2026-03-03,54.02000045776367
2026-03-04,55.45000076293945
2026-03-05,54.619998931884766
2026-03-06,54.15999984741211
2026-03-09,53.689998626708984
2026-03-10,55.52000045776367
2026-03-11,55.0
2026-03-12,54.33000183105469
2026-03-13,54.099998474121094
2026-03-16,54.20000076293945
2026-03-17,54.65999984741211
2026-03-18,54.7400016784668
2026-03-19,53.4900016784668
2026-03-20,52.81999969482422
2026-03-23,53.54999923706055
2026-03-24,53.560001373291016
2026-03-25,54.560001373291016
2026-03-26,53.72999954223633
2026-03-27,53.2599983215332
2026-03-30,53.790000915527344
2026-03-31,54.15999984741211
2026-04-01,55.869998931884766
2026-04-02,55.599998474121094
2026-04-07,55.40999984741211
2026-04-08,57.869998931884766
2026-04-09,57.650001525878906
2026-04-10,57.9900016784668
2026-04-13,57.41999816894531
2026-04-14,58.349998474121094
2026-04-15,58.040000915527344
2026-04-16,57.560001373291016
2026-04-17,58.849998474121094
2026-04-20,58.029998779296875
2026-04-21,57.709999084472656
2026-04-22,57.41999816894531
2026-04-23,56.91999816894531
2026-04-24,56.38999938964844
2026-04-27,56.47999954223633
2026-04-28,56.7599983215332
2026-04-29,56.47999954223633
2026-04-30,57.060001373291016
